"","Species_ID","Bishop_DB_Match","TSN","Taxonomic_Order","Taxonomic_Family","Genus","Species","Subdivision","Scientific_name","taxonRank","Authority","Synonym","Authority_Source","Citation","Common_name","Code","Life_form","Life_cycle","Omit_in_NPSpecies","Complete","Update_date","Update_by","Update_comments","TSN_park","Park","Park_common_name","Life_form_park","Nativeness","Distribution","Conservation_status","Update_date_park","Update_by_park","Update_comments_park","pacn_name","pacn_auth","bish_id","bish_name","bish_name_auth","bish_name_status","bish_accepted_name_id","bish_accepted_status","bish_IPNIID","bish_parentNameUsageID","bish_scientificName","bish_scientificNameAuthorship","bish_namePublishedIn","bish_taxonRank","bish_kingdom","bish_phylum","bish_class","bish_order","bish_family","bish_genus","bish_subgenus","bish_specificEpithet","bish_infraspecificEpithet","bish_Federal Status","bish_IUCNClassification","bish_RedlistCriteria","bish_vernacularName","pacn_new_bish_db_match"
"3158","20100315154438-947775125.50354","No",524002,"Asterales","Asteraceae","Dubautia","carrii",NA,"Dubautia  carrii","subspecies","B.G.Baldwin & Friar",NA,NA,NA,"na`ena`e, kupaoa","DUBCAR","Shrub","Perennial",FALSE,FALSE,2025-12-09,"Jacob Gross",NA,524002,"KALA",NA,"Shrub","Native","end",NA,2025-12-09,"Jacob Gross",NA,"Dubautia carrii","B.G.Baldwin & Friar","EF49D848-F3E8-4934-B495-66019A6F77C7","Dubautia carrii","B.G.Baldwin & Friar","Accepted","EF49D848-F3E8-4934-B495-66019A6F77C7","Accepted","77106730-1","E4B362C4-AE11-4B82-A3F2-67996A58C82E","Dubautia carrii","B.G.Baldwin & Friar","Novon 20(1): 2 (2010)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Dubautia","NULL","carrii","NULL","NULL","NULL","NULL","kūpaoa, na‘ena‘e","Yes"
"3159","20100315154438-948640167.713165","No",525826,"Geraniales","Geraniaceae","Geranium","cuneatum","ssp. tridens","Geranium cuneatum ssp. tridens","subspecies","Hook.; (Hillebr.)Carlquist & Bissing","Geranium cuneatum var. tridens","2012 Bishop Museum Technical Report 60","Wagner et al. 1990",NA,"GERCUN2","Shrub","Perennial",FALSE,TRUE,2013-12-12 15:35:47,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",525826,"HALE","nohoanu","Shrub","Native","end",NA,NA,NA,NA,"Geranium cuneatum subsp. tridens","Hook.; (Hillebr.)Carlquist & Bissing","A1ACAF2B-4CE1-4635-B304-DC0D80D9AAAA","Geranium cuneatum subsp. tridens","(Hillebr.) Carlquist & Bissing","Accepted","A1ACAF2B-4CE1-4635-B304-DC0D80D9AAAA","Accepted","881095-1","B669FDA6-7730-4128-93DB-55D9937038B5","Geranium cuneatum subsp. tridens","(Hillebr.) Carlquist & Bissing","Biotropica 8: 259 (1976)","subspecies","Viridiplantae","Magnoliophyta","Eudicot-Rosids","Geraniales","Geraniaceae","Geranium","NULL","cuneatum","tridens","NULL","NULL","NULL","hinahina, nohoanu","Yes"
"3160","20100315154438-949105262.756348","Yes",37668,"Asterales","Asteraceae","Heterotheca","grandiflora",NA,"Heterotheca grandiflora","species","Nutt.",NA,"Wagner et al. 2012","Oppenheimer, 2010","telegraph weed","HETGRA","Herb","Biennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",37668,"HALE","telegraph weed","Herb","Non-Native","nat",NA,NA,NA,NA,"Heterotheca grandiflora","Nutt.","084FCFEF-BDFA-41FE-B12B-00A2983A11DA","Heterotheca grandiflora","Nutt.","Accepted","084FCFEF-BDFA-41FE-B12B-00A2983A11DA","Accepted","214056-1","9C5D3503-FFDE-45D6-8BA7-D6FD113BB046","Heterotheca grandiflora","Nutt.","Trans. Amer. Philos. Soc., ser. 2, 7: 315 (1840)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Heterotheca","NULL","grandiflora","NULL","NULL","NULL","NULL","telegraph weed","Yes"
"3161","20100315154438-949105262.756348","Yes",37668,"Asterales","Asteraceae","Heterotheca","grandiflora",NA,"Heterotheca grandiflora","species","Nutt.",NA,"Wagner et al. 2012","Oppenheimer, 2010","telegraph weed","HETGRA","Herb","Biennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",37668,"HAVO","telegraph weed","Herb","Non-Native","nat",NA,NA,NA,NA,"Heterotheca grandiflora","Nutt.","084FCFEF-BDFA-41FE-B12B-00A2983A11DA","Heterotheca grandiflora","Nutt.","Accepted","084FCFEF-BDFA-41FE-B12B-00A2983A11DA","Accepted","214056-1","9C5D3503-FFDE-45D6-8BA7-D6FD113BB046","Heterotheca grandiflora","Nutt.","Trans. Amer. Philos. Soc., ser. 2, 7: 315 (1840)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Heterotheca","NULL","grandiflora","NULL","NULL","NULL","NULL","telegraph weed","Yes"
"3162","20100315154438-949398696.422577","Yes",529179,"Myrtales","Myrtaceae","Metrosideros","polymorpha","var. pumila","Metrosideros polymorpha var. pumila","varietas","Gaudich.; (A. Heller) J. W. Dawson & Stemmerm.",NA,"Wagner et al. 2012","Kennedy, 2010","`ohi`a","METPOL6","Tree","Perennial",FALSE,FALSE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",529179,"HALE",NA,NA,"Native","end",NA,NA,NA,NA,"Metrosideros polymorpha var. pumila","Gaudich.; (A. Heller) J. W. Dawson & Stemmerm.","AD15005A-236B-4605-ACDF-B640C499E098","Metrosideros polymorpha var. pumila","(A.Heller) Skottsb.","Accepted","AD15005A-236B-4605-ACDF-B640C499E098","Accepted","77188219-1","8AA1EF0B-8E46-4CB5-A7DA-E8D7E35C3A6D","Metrosideros polymorpha var. pumila","(A.Heller) Skottsb.","Acta Horti Gothob. 15: 406 (1944)","variety","Viridiplantae","Magnoliophyta","Eudicot-Rosids","Myrtales","Myrtaceae","Metrosideros","NULL","polymorpha","pumila","NULL","Endangered","B1ab(iii,v)","‘ōhi‘a, ‘ōhi‘a lehua, lehua, lehua maka noe, lehua makanoe, lehua ne'ene'e [lehua neenee], lehua nene'e [lehua nenee]","Yes"
"3163","20100315154438-950413465.499878","Yes",893856,"Gentianales","Apocynaceae","Hoya","australis",NA,"Hoya australis","species","R. Br. ex J. Traill",NA,"Wagner et al. 2012","Lorence & Flynn, 1999","pua-hoku-hihi, wax plant","HOYAUS","Vine","Perennial",FALSE,TRUE,2013-12-12 15:47:45,"Kelly Kozar","Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authority source and citation.  Updated distribution in xref table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",893856,"HALE","lau māfiafia","Vine","Native","nat",NA,NA,NA,NA,"Hoya australis","R. Br. ex J. Traill","B713DF43-D7A2-4F06-B62D-1C3741DCA7C2","Hoya australis","R.Br. ex J.Traill","Accepted","B713DF43-D7A2-4F06-B62D-1C3741DCA7C2","Accepted","98382-1","D9519C0A-CFD4-4667-A4ED-2FE75C9B99CD","Hoya australis","R.Br. ex J.Traill","Trans. Hort. Soc. London 7: 28 (1830)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Gentianales","Apocynaceae","Hoya","NULL","australis","NULL","NULL","NULL","NULL","star flower, wax flower","Yes"
"3164","20100315154438-950563430.786133","Yes",181802,"Polypodiales","Polypodiaceae","Adenophorus","tamariscinus","var. montanus","Adenophorus tamariscinus var. montanus","varietas","Hook. & Grev. (Hillebr.) L.E.Bishop",NA,"2012 Bishop Museum Technical Report 60","Palmer 2003",NA,"ADETAM1","Herb","Perennial",FALSE,FALSE,2013-12-12 15:35:47,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated family to new family name based on Wagner et al. 2012.",181802,"KALA",NA,NA,"Native","end",NA,NA,NA,NA,"Adenophorus tamariscinus var. montanus","Hook. & Grev. (Hillebr.) L.E.Bishop","6000308D-30EB-4CA9-B820-3EAF083179CD","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Accepted","6000308D-30EB-4CA9-B820-3EAF083179CD","Accepted","77186434-1","77F6D016-58C9-4C4B-9E69-8ACCA905FAD1","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Brittonia 26: 225 (1974)","variety","Viridiplantae","Pteridophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Adenophorus","NULL","tamariscinus","montanus","NULL","NULL","NULL","wahine noho mauna","Yes"
"3165","20100315154438-950563430.786133","Yes",181802,"Polypodiales","Polypodiaceae","Adenophorus","tamariscinus","var. montanus","Adenophorus tamariscinus var. montanus","varietas","Hook. & Grev. (Hillebr.) L.E.Bishop",NA,"2012 Bishop Museum Technical Report 60","Palmer 2003",NA,"ADETAM1","Herb","Perennial",FALSE,FALSE,2013-12-12 15:35:47,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated family to new family name based on Wagner et al. 2012.",181802,"HALE",NA,NA,"Native","end",NA,NA,NA,NA,"Adenophorus tamariscinus var. montanus","Hook. & Grev. (Hillebr.) L.E.Bishop","6000308D-30EB-4CA9-B820-3EAF083179CD","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Accepted","6000308D-30EB-4CA9-B820-3EAF083179CD","Accepted","77186434-1","77F6D016-58C9-4C4B-9E69-8ACCA905FAD1","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Brittonia 26: 225 (1974)","variety","Viridiplantae","Pteridophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Adenophorus","NULL","tamariscinus","montanus","NULL","NULL","NULL","wahine noho mauna","Yes"
"3166","20100315154438-950563430.786133","Yes",181802,"Polypodiales","Polypodiaceae","Adenophorus","tamariscinus","var. montanus","Adenophorus tamariscinus var. montanus","varietas","Hook. & Grev. (Hillebr.) L.E.Bishop",NA,"2012 Bishop Museum Technical Report 60","Palmer 2003",NA,"ADETAM1","Herb","Perennial",FALSE,FALSE,2013-12-12 15:35:47,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated family to new family name based on Wagner et al. 2012.",181802,"HAVO",NA,NA,"Native","end",NA,NA,NA,NA,"Adenophorus tamariscinus var. montanus","Hook. & Grev. (Hillebr.) L.E.Bishop","6000308D-30EB-4CA9-B820-3EAF083179CD","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Accepted","6000308D-30EB-4CA9-B820-3EAF083179CD","Accepted","77186434-1","77F6D016-58C9-4C4B-9E69-8ACCA905FAD1","Adenophorus tamariscinus var. montanus","(Hillebr.) L.E.Bishop","Brittonia 26: 225 (1974)","variety","Viridiplantae","Pteridophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Adenophorus","NULL","tamariscinus","montanus","NULL","NULL","NULL","wahine noho mauna","Yes"
"3167","20100315154438-951453387.737274","No",502221,"Cyperales","Poaceae","Ehrharta","stipoides",NA,"Ehrharta stipoides","species","Labill.","Microlaena stipoides","Wagner et al. 2012","Lorence et al., 1995; Herbst & Clayton, 1998; Wysong & Hughes, 2007","meadow ricegrass","EHRSTI","Grass","Perennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",502221,"HALE","meadow ricegrass","Grass","Non-Native","nat",NA,NA,NA,NA,"Ehrharta stipoides","Labill.","73D1C25A-BC0E-4C4F-A6D7-33234950658C","Ehrharta stipoides","Labill.","Homotypic_Synonym","18210DF5-6132-4BA5-978F-F506445662B7","Accepted","408485-1","428E6E54-DBDB-4EB1-9582-1972032BB496","Microlaena stipoides","(Labill.) R.Br.","Prodr. Fl. Nov. Holland.: 210 (1810)","species","Viridiplantae","Magnoliophyta","Monocots","Poales","Poaceae","Microlaena","NULL","stipoides","NULL","NULL","Least Concern","NULL","meadow rice grass, meadow ricegrass","Yes"
"3168","20100315154438-951453387.737274","No",502221,"Cyperales","Poaceae","Ehrharta","stipoides",NA,"Ehrharta stipoides","species","Labill.","Microlaena stipoides","Wagner et al. 2012","Lorence et al., 1995; Herbst & Clayton, 1998; Wysong & Hughes, 2007","meadow ricegrass","EHRSTI","Grass","Perennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",502221,"HAVO","meadow ricegrass","Grass","Non-Native","nat",NA,NA,NA,NA,"Ehrharta stipoides","Labill.","73D1C25A-BC0E-4C4F-A6D7-33234950658C","Ehrharta stipoides","Labill.","Homotypic_Synonym","18210DF5-6132-4BA5-978F-F506445662B7","Accepted","408485-1","428E6E54-DBDB-4EB1-9582-1972032BB496","Microlaena stipoides","(Labill.) R.Br.","Prodr. Fl. Nov. Holland.: 210 (1810)","species","Viridiplantae","Magnoliophyta","Monocots","Poales","Poaceae","Microlaena","NULL","stipoides","NULL","NULL","Least Concern","NULL","meadow rice grass, meadow ricegrass","Yes"
"3169","20100315154438-951453387.737274","No",502221,"Cyperales","Poaceae","Ehrharta","stipoides",NA,"Ehrharta stipoides","species","Labill.","Microlaena stipoides","Wagner et al. 2012","Lorence et al., 1995; Herbst & Clayton, 1998; Wysong & Hughes, 2007","meadow ricegrass","EHRSTI","Grass","Perennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",502221,"KALA","meadow ricegrass","Grass","Non-Native","nat",NA,NA,NA,NA,"Ehrharta stipoides","Labill.","73D1C25A-BC0E-4C4F-A6D7-33234950658C","Ehrharta stipoides","Labill.","Homotypic_Synonym","18210DF5-6132-4BA5-978F-F506445662B7","Accepted","408485-1","428E6E54-DBDB-4EB1-9582-1972032BB496","Microlaena stipoides","(Labill.) R.Br.","Prodr. Fl. Nov. Holland.: 210 (1810)","species","Viridiplantae","Magnoliophyta","Monocots","Poales","Poaceae","Microlaena","NULL","stipoides","NULL","NULL","Least Concern","NULL","meadow rice grass, meadow ricegrass","Yes"
"3170","20100315154438-951875329.017639","Yes",34658,"Campanulales","Campanulaceae","Clermontia","peleana",NA,"Clermontia peleana","species",NA,NA,NA,NA,"`oha-wai, haha","CLEPEL1","Tree","Perennial",FALSE,FALSE,2013-12-13 12:15:59,"Kelly Kozar","Updated life form and conservation status in cross reference table from data in the PLANTS database.",34658,"HALE",NA,NA,"Native",NA,"E",NA,NA,NA,"Clermontia peleana","","EFE6E6D1-D434-4B05-BFEF-51CD0516BB6E","Clermontia peleana","Rock","Accepted","EFE6E6D1-D434-4B05-BFEF-51CD0516BB6E","Accepted","141749-1","8C89E377-2310-4F71-9BBB-9A1C4C4966AD","Clermontia peleana","Rock","Indig. Trees Haw. Isl.: 483 (1913)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Campanulaceae","Clermontia","NULL","peleana","NULL","Endangered","Critically Endangered","B1ab(iii,v)+2ab(iii,v); C2a(i); D","‘ōhā [oha], ‘ōhā wai [oha wai], hāhā [haha]","Yes"
"3171","20100315154438-952010452.747345","Yes",565974,"Polypodiales","Cyatheaceae","Sphaeropteris","cooperi",NA,"Sphaeropteris cooperi","species","(Hook. ex F. Muell.) R. M. Tryon","Cyathea cooperi","Wagner et al. 2012","Oppenheimer, 2008","Australian Tree Fern","SPHCOO","Tree Fern","perennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",565974,"HALE","Australian tree fern","Tree Fern","Non-Native","nat",NA,NA,NA,NA,"Sphaeropteris cooperi","(Hook. ex F. Muell.) R. M. Tryon","82BFF4D6-93A4-4E9C-A36B-0985C9D43036","Sphaeropteris cooperi","(Hook. ex F.Muell.) R.M.Tryon","Accepted","82BFF4D6-93A4-4E9C-A36B-0985C9D43036","Accepted","17532470-1","D043374E-0E25-4036-8FB6-B20CA9EF2865","Sphaeropteris cooperi","(Hook. ex F.Muell.) R.M.Tryon","Contr. Gray Herb. 200: 24 (1970)","species","Viridiplantae","Pteridophyta","Polypodiopsida","Cyatheales","Cyatheaceae","Sphaeropteris","NULL","cooperi","NULL","NULL","NULL","NULL","Australian tree fern, scaly tree fern","Yes"
"3172","20100315154438-952010452.747345","Yes",565974,"Polypodiales","Cyatheaceae","Sphaeropteris","cooperi",NA,"Sphaeropteris cooperi","species","(Hook. ex F. Muell.) R. M. Tryon","Cyathea cooperi","Wagner et al. 2012","Oppenheimer, 2008","Australian Tree Fern","SPHCOO","Tree Fern","perennial",FALSE,TRUE,2013-12-12 15:30:01,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",565974,"HAVO","Australian tree fern","Tree Fern","Non-Native","nat",NA,NA,NA,NA,"Sphaeropteris cooperi","(Hook. ex F. Muell.) R. M. Tryon","82BFF4D6-93A4-4E9C-A36B-0985C9D43036","Sphaeropteris cooperi","(Hook. ex F.Muell.) R.M.Tryon","Accepted","82BFF4D6-93A4-4E9C-A36B-0985C9D43036","Accepted","17532470-1","D043374E-0E25-4036-8FB6-B20CA9EF2865","Sphaeropteris cooperi","(Hook. ex F.Muell.) R.M.Tryon","Contr. Gray Herb. 200: 24 (1970)","species","Viridiplantae","Pteridophyta","Polypodiopsida","Cyatheales","Cyatheaceae","Sphaeropteris","NULL","cooperi","NULL","NULL","NULL","NULL","Australian tree fern, scaly tree fern","Yes"
"3173","20100315154438-952131450.176239","Yes",34657,"Campanulales","Campanulaceae","Clermontia","parviflora",NA,"Clermontia parviflora","species","Gaudich. ex A. Gray",NA,"2012 Bishop Museum Technical Report 60","Wagner et al. 1990; Lammers 1991","‘oha wai, oha wai","CLEPAR","Shrub","Perennial",FALSE,TRUE,2013-12-12 15:35:47,"Kelly Kozar","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",34657,"HAVO","‘ōhā wai","Tree","Native","end",NA,2024-06-24,"Jacob Gross","JG: changed from shrub to tree 06/24/2024","Clermontia parviflora","Gaudich. ex A. Gray","61146A42-CD94-4F72-808E-1A69B7E65EC7","Clermontia parviflora","Gaudich. ex A.Gray","Accepted","61146A42-CD94-4F72-808E-1A69B7E65EC7","Accepted","141748-1","8C89E377-2310-4F71-9BBB-9A1C4C4966AD","Clermontia parviflora","Gaudich. ex A.Gray","Proc. Amer. Acad. Arts 5: 150 (1861)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Campanulaceae","Clermontia","NULL","parviflora","NULL","NULL","Vulnerable","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D2","‘ōhā [oha], ‘ōhā wai [oha wai], hāhā [haha]","Yes"
"3174","20100315154438-952460110.187531","Yes",29795,"Apiales","Apiaceae","Pastinaca","sativa",NA,"Pastinaca sativa","species",NA,NA,NA,NA,"parsnip","PASSAT","Herb","Perennial/Biennial",FALSE,FALSE,NA,NA,NA,29795,"HAVO",NA,NA,"Non-Native",NA,NA,NA,NA,NA,"Pastinaca sativa","","C12F4CA3-060C-4A5E-A157-6C0CA6ABE45B","Pastinaca sativa","L.","Accepted","C12F4CA3-060C-4A5E-A157-6C0CA6ABE45B","Accepted","845768-1","93AFFA46-6515-4671-A4DC-2714FB6D1C1F","Pastinaca sativa","L.","Sp. Pl.: 262 (1753)","species","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Apiales","Apiaceae","Pastinaca","NULL","sativa","NULL","NULL","NULL","NULL","NULL","Yes"
"3175","20100315154438-952560305.595398","No",524006,"Asterales","Asteraceae","Dubautia","scabra","ssp. leiophylla","Dubautia scabra ssp. leiophylla","subspecies","(DC.) D.D.Keck; (A.Gray) G.D.Carr",NA,"2012 Bishop Museum Technical Report 60","Wagner et al. 1990","na‘ena‘e, kupaoa","DUBSCA2","Shrub","Perennial",FALSE,FALSE,2025-12-09 15:35:47,"Jacob Gross","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",524006,"HALE",NA,"Shrub","Native","end",NA,2025-12-09,"Jacob Gross",NA,"Dubautia scabra subsp. leiophylla","(DC.) D.D.Keck; (A.Gray) G.D.Carr","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Accepted","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Accepted","924201-1","B5522AA9-B145-4AFA-959A-477E7585C745","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Allertonia 4(1): 88 (1985)","subspecies","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Dubautia","NULL","scabra","leiophylla","NULL","NULL","NULL","kūpaoa, na‘ena‘e","Yes"
"3176","20100315154438-952560305.595398","No",524006,"Asterales","Asteraceae","Dubautia","scabra","ssp. leiophylla","Dubautia scabra ssp. leiophylla","subspecies","(DC.) D.D.Keck; (A.Gray) G.D.Carr",NA,"2012 Bishop Museum Technical Report 60","Wagner et al. 1990","na‘ena‘e, kupaoa","DUBSCA2","Shrub","Perennial",FALSE,FALSE,2025-12-09 15:35:47,"Jacob Gross","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",524006,"HAVO","kupaoa","Shrub","Native","end",NA,2025-12-09,"Jacob Gross",NA,"Dubautia scabra subsp. leiophylla","(DC.) D.D.Keck; (A.Gray) G.D.Carr","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Accepted","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Accepted","924201-1","B5522AA9-B145-4AFA-959A-477E7585C745","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Allertonia 4(1): 88 (1985)","subspecies","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Dubautia","NULL","scabra","leiophylla","NULL","NULL","NULL","kūpaoa, na‘ena‘e","Yes"
"3177","20100315154438-952560305.595398","No",524006,"Asterales","Asteraceae","Dubautia","scabra","ssp. leiophylla","Dubautia scabra ssp. leiophylla","subspecies","(DC.) D.D.Keck; (A.Gray) G.D.Carr",NA,"2012 Bishop Museum Technical Report 60","Wagner et al. 1990","na‘ena‘e, kupaoa","DUBSCA2","Shrub","Perennial",FALSE,FALSE,2025-12-09 15:35:47,"Jacob Gross","Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",524006,"KALA",NA,"Shrub","Native","end",NA,2025-12-09,"Jacob Gross",NA,"Dubautia scabra subsp. leiophylla","(DC.) D.D.Keck; (A.Gray) G.D.Carr","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Accepted","A6C0E91B-3CC3-40AE-8E90-5948D99C7456","Accepted","924201-1","B5522AA9-B145-4AFA-959A-477E7585C745","Dubautia scabra subsp. leiophylla","(A.Gray) G.D.Carr","Allertonia 4(1): 88 (1985)","subspecies","Viridiplantae","Magnoliophyta","Eudicot-Asterids","Asterales","Asteraceae","Dubautia","NULL","scabra","leiophylla","NULL","NULL","NULL","kūpaoa, na‘ena‘e","Yes"
